Policy_ID;Loss_Ratio;Actual_Risk_Status;Current_Premium_USD;Customer_LTV_USD;Churn_Prob;Projected_Loss_USD
POL-13526;0,378782245;0;1350;11340;0,308098667;80
POL-13527;0,709098499;1;1370;7010;0,148685021;6350
POL-13528;0,217980532;0;1250;7760;0,106356196;400
POL-13529;0,1925112;0;1140;6620;0,063840878;590
POL-13530;0,528933844;0;1570;4280;0,34529277;600
POL-13531;0,259557054;0;1410;8070;0,157766502;150
POL-13532;0,304755233;0;1200;7040;0,116155541;830
POL-13533;0,097476482;0;1500;8280;0,197530542;160
POL-13534;0,188357459;0;1630;5170;0,137491797;250
POL-13535;0,065679467;1;1340;5840;0,11987001;3440
POL-13536;0,188488756;1;1640;7040;0,23491535;4780
POL-13537;0,179427821;0;1130;6600;0,072454522;270
POL-13538;0,274091192;0;1030;5930;0,202697885;430
POL-13539;0,432685117;0;1160;7040;0,16622939;450
POL-13540;0,344356028;1;1260;9360;0,20975879;4420
POL-13541;0,053912452;0;1640;7420;0,146132187;820
POL-13542;0,13919568;0;1150;8850;0,221096276;430
POL-13543;0,182598742;0;1350;6160;0,074545563;570
POL-13544;0,246783487;0;1530;6610;0,162847687;290
POL-13545;0,048914757;0;1370;6990;0,121249582;890
POL-13546;0,458295625;1;1130;5610;0,181426914;2550
POL-13547;0,15870854;0;930;7000;0,169500832;460
POL-13548;0,151251694;0;1550;9640;0,239355099;970
POL-13549;0,295980923;0;990;9990;0,238627318;100
POL-13550;0,068315052;0;1160;9250;0,174009424;80
POL-13551;0,086841046;0;1260;7110;0,104486947;340
POL-13552;0,276934635;0;1570;5060;0,224574095;880
POL-13553;0,268516742;0;1500;11390;0,339954611;770
POL-13554;0,428840433;1;1290;5470;0,105632817;6300
POL-13555;0,06673931;0;1550;9550;0,070717754;480
POL-13556;0,519731656;1;1610;7230;0,129368356;3080
POL-13557;0,256063624;0;1130;4430;0,1738761;330
POL-13558;0,190945879;0;1150;3540;0,141856527;660
POL-13559;0,228368803;0;1440;9280;0,300412913;400
POL-13560;0,573906871;1;1670;5350;0,197908302;4950
POL-13561;0,251097622;0;1080;3980;0,123838364;290
POL-13562;0,347638937;0;790;5960;0,335059717;140
POL-13563;0,096909928;0;1410;6490;0,087518846;190
POL-13564;0,182090668;0;1590;7240;0,086873433;460
POL-13565;0,412008872;0;1280;7140;0,123585458;190
POL-13566;0,146171674;0;1910;5040;0,073031636;720
POL-13567;0,424987276;0;1040;6500;0,275495805;80
POL-13568;0,20720542;0;1060;9940;0,14384325;350
POL-13569;0,605084038;1;1060;4390;0,268951398;3440
POL-13570;0,569906762;0;1270;7440;0,27882124;360
POL-13571;0,369722326;0;1280;4390;0,121255565;180
POL-13572;0,100908938;0;1060;5680;0,205509092;260
POL-13573;0,048605603;0;1530;8760;0,205877653;860
POL-13574;0,086139688;0;1320;2430;0,311409324;340
POL-13575;0,147519673;0;990;10700;0,057689255;300
POL-13576;0,448461731;1;1400;3910;0,145040103;5040
POL-13577;0,130538302;0;1140;2480;0,314746814;250
POL-13578;0,32281915;0;1280;6540;0,121040967;460
POL-13579;0,20683859;0;1470;5640;0,091063997;130
POL-13580;0,330509092;0;1500;5260;0,222841728;240
POL-13581;0,24223577;0;1480;7780;0,141763029;280
POL-13582;0,191412175;0;1260;4650;0,190188348;440
POL-13583;0,055468886;0;1010;7640;0,29600383;590
POL-13584;0,22360399;0;1170;8150;0,206209093;330
POL-13585;0,302354179;0;1260;3760;0,204766935;370
POL-13586;0,22178893;0;1640;8550;0,133454803;400
POL-13587;0,101222285;0;1120;8050;0,287859669;290
POL-13588;0,17185775;0;1300;9600;0,271944387;410
POL-13589;0,552030647;1;940;6510;0,120236154;2820
POL-13590;0,286958228;0;1340;4830;0,146001356;90
POL-13591;0,233873094;0;1240;9010;0,286588458;570
POL-13592;0,109271852;0;1220;6600;0,157315341;760
POL-13593;0,390307433;0;1460;10150;0,171067885;470
POL-13594;0,405901534;1;1080;7920;0,159323681;4160
POL-13595;0,470882946;0;1600;6450;0,098489758;690
POL-13596;0,25101088;1;1060;4740;0,152268961;3640
POL-13597;0,639136133;1;1590;6290;0,290880591;5970
POL-13598;0,397601595;0;850;8370;0,197322606;160
POL-13599;0,186449671;0;1330;3480;0,187465245;120
POL-13600;0,140421129;0;1400;5690;0,096905353;770
POL-13601;0,207867926;0;1160;3270;0,103270952;460
POL-13602;0,23506327;0;1320;4420;0,062885049;740
POL-13603;0,158472118;0;1160;5280;0,054186659;280
POL-13604;0,463728749;0;1360;5960;0,196404211;780
POL-13605;0,142451968;0;1310;7210;0,172769707;330
POL-13606;0,294638826;0;1800;7900;0,132613272;230
POL-13607;0,426062214;0;910;9270;0,347013962;360
POL-13608;0,218710509;0;1300;9710;0,169398859;860
POL-13609;0,273085295;0;1140;8870;0,28665407;360
POL-13610;0,496987193;0;1280;5740;0,113163678;490
POL-13611;0,06189969;0;1220;6970;0,124112363;420
POL-13612;0,150865128;0;1160;5380;0,22051741;400
POL-13613;0,450371117;0;1120;7000;0,051208481;210
POL-13614;0,034318303;0;1430;6180;0,055227639;460
POL-13615;0,419152377;1;1160;4220;0,092665616;5540
POL-13616;0,698813956;1;1240;9400;0,116936312;4390
POL-13617;0,051328414;0;1300;9920;0,208354855;180
POL-13618;0,137756787;0;1070;4980;0,255868829;450
POL-13619;0,482523013;0;1400;7540;0,143563599;670
POL-13620;0,173084746;0;1010;5070;0,121721281;300
POL-13621;0,203292537;0;1370;6340;0,296843354;560
POL-13622;0,372093164;0;1350;5440;0,098833095;690
POL-13623;0,244881192;0;1220;5250;0,253497967;430
POL-13624;0,150931343;0;980;6880;0,329399155;260
POL-13625;0,214883965;0;1250;2870;0,119663273;730
POL-13626;0,084690854;0;990;5450;0,07608961;690
POL-13627;0,048226436;0;1220;14530;0,343927668;230
POL-13628;0,285195112;0;1450;3420;0,131232139;910
POL-13629;0,194061546;0;1250;5740;0,132698963;510
POL-13630;0,064507106;0;1560;7080;0,195131687;530
POL-13631;0,148225832;0;1320;6140;0,119317298;830
POL-13632;0,12006194;0;1440;4970;0,347861707;920
POL-13633;0,431654818;1;1430;8440;0,062889766;6420
POL-13634;0,087586084;0;1600;6800;0,185441924;450
POL-13635;0,395596202;1;920;5250;0,214504021;2500
POL-13636;0,196304762;0;1120;8210;0,190085257;410
POL-13637;0,240483562;0;1260;5450;0,206156892;300
POL-13638;0,323832309;0;1450;4750;0,346273743;980
POL-13639;0,180528743;0;1290;7680;0,313070475;250
POL-13640;0,545742711;0;1250;3890;0,142533104;560
POL-13641;0,197219519;0;1510;10020;0,215443115;500
POL-13642;0,257326695;0;1170;9530;0,050093304;400
POL-13643;0,096636316;0;1150;7590;0,1728707;140
POL-13644;0,354968865;0;1380;5340;0,099162267;300
POL-13645;0,060118308;0;1850;4360;0,263408177;290
POL-13646;0,229354059;0;1250;1350;0,116326873;670
POL-13647;0,195188168;0;1090;9730;0,274668694;550
POL-13648;0,189453133;0;1110;4560;0,14394795;630
POL-13649;0,324070308;0;1160;7210;0,327748586;590
POL-13650;0,439762677;1;1580;6900;0,183624981;6860
POL-13651;0,014014561;0;1160;3150;0,301855316;800
POL-13652;0,28755654;0;1330;5290;0,238449801;230
POL-13653;0,376939289;0;1230;4230;0,343219464;340
POL-13654;0,106111852;0;920;8090;0,272816825;470
POL-13655;0,264820976;1;1170;8170;0,268310997;4010
POL-13656;0,169771934;0;630;6010;0,129459795;100
POL-13657;0,457008183;1;1290;4810;0,201457925;2510
POL-13658;0,172524392;0;1370;6880;0,137034107;360
POL-13659;0,307423826;0;1040;8710;0,055788031;500
POL-13660;0,265600225;0;1110;3540;0,2631756;680
POL-13661;0,314793866;0;910;10730;0,12075095;620
POL-13662;0,343653051;0;700;6010;0,169197209;130
POL-13663;0,273135331;0;870;6260;0,135391636;110
POL-13664;0,317351276;0;1410;9710;0,109890757;750
POL-13665;0,408428229;0;1170;6390;0,070135797;200
POL-13666;0,328735972;0;1300;6290;0,151366973;560
POL-13667;0,446106166;0;1760;4670;0,074523477;700
POL-13668;0,083846145;0;1500;5350;0,212095742;620
POL-13669;0,332223144;0;1380;5090;0,055887231;650
POL-13670;0,149872979;0;1130;2970;0,332005964;680
POL-13671;0,409499527;0;1640;2340;0,339942506;370
POL-13672;0,119215322;0;1560;6040;0,141396154;640
POL-13673;0,483722008;1;1470;3740;0,128058392;6240
POL-13674;0,283246457;0;1250;7810;0,08132156;320
POL-13675;0,494466968;1;1020;6060;0,321475678;2660
POL-13676;0,550757627;0;1630;3310;0,226059178;720
POL-13677;0,238196685;0;1470;9550;0,233037477;1000
POL-13678;0,226356636;0;1200;5650;0,318756939;650
POL-13679;0,319880705;0;1180;7530;0,323236038;250
POL-13680;0,263106176;0;940;9790;0,298502501;480
POL-13681;0,265001759;0;1440;6430;0,282032468;350
POL-13682;0,415667562;0;1290;6530;0,313172367;700
POL-13683;0,434476639;1;1350;9380;0,312791182;3010
POL-13684;0,098462534;0;1480;5910;0,160593457;400
POL-13685;0,466612095;1;1430;8650;0,342017366;3520
POL-13686;0,028260688;0;1030;6350;0,262739664;260
POL-13687;0,159913883;0;1260;6840;0,16106283;230
POL-13688;0,315843508;0;1350;6810;0,182614855;610
POL-13689;0,11799248;0;1370;5760;0,256139317;330
POL-13690;0,297547861;1;850;5430;0,158329673;2180
POL-13691;0,425754992;0;1000;5190;0,297967314;400
POL-13692;0,470601592;1;1410;3910;0,094419086;4580
POL-13693;0,256420322;0;1410;5610;0,32227829;480
POL-13694;0,283347328;1;1650;5970;0,140359254;6840
POL-13695;0,573395007;1;860;7320;0,095813836;3120
POL-13696;0,132557912;0;1470;6320;0,307407284;440
POL-13697;0,288309319;0;1340;8650;0,121838972;360
POL-13698;0,172673624;0;990;8560;0,303018721;690
POL-13699;0,3401671;0;810;9190;0,138879321;60
POL-13700;0,685229919;1;1490;6100;0,330159286;3700
POL-13701;0,177972788;0;1000;5480;0,115723292;90
POL-13702;0,370173073;0;920;3770;0,070894997;560
POL-13703;0,320596227;0;1360;9120;0,330959349;440
POL-13704;0,159106783;0;1250;4190;0,099687723;710
POL-13705;0,583385768;1;1390;4700;0,333239763;5860
POL-13706;0,344490776;1;1360;6950;0,297193205;4850
POL-13707;0,195677156;0;2090;5880;0,074577617;140
POL-13708;0,252430193;0;1430;9390;0,18354056;260
POL-13709;0,100269303;0;1410;4960;0,072019897;710
POL-13710;0,377242324;0;1030;6560;0,148935969;440
POL-13711;0,380342439;1;1640;2790;0,155450923;8110
POL-13712;0,305388086;0;1120;8960;0,229889999;470
POL-13713;0,270033551;1;1020;3150;0,34276867;4350
POL-13714;0,393264415;0;1200;11480;0,100929032;790
POL-13715;0,530964027;1;1360;6270;0,148745289;5610
POL-13716;0,457591314;1;1130;5930;0,226130748;4440
POL-13717;0,059115052;0;1030;6440;0,101426257;330
POL-13718;0,103455263;0;1030;4350;0,263212899;390
POL-13719;0,265138772;0;1300;7820;0,171097915;370
POL-13720;0,355929783;0;1390;5680;0,334871689;110
POL-13721;0,349948251;0;1410;5870;0,238961284;500
POL-13722;0,291845357;0;860;9070;0,158924213;590
POL-13723;0,178515033;0;1040;3060;0,265841936;100
POL-13724;0,264469312;0;1480;6110;0,301626373;860
POL-13725;0,260289016;0;1140;6280;0,290143929;200
POL-13726;0,184129063;0;1300;6780;0,128829318;550
POL-13727;0,027650445;0;1910;5390;0,175095006;580
POL-13728;0,114402037;0;690;5860;0,185653298;190
POL-13729;0,350993917;0;1220;10200;0,166515018;750
POL-13730;0,212607324;0;1430;7500;0,143259075;980
POL-13731;0,210417701;0;1000;4940;0,27582434;300
POL-13732;0,556489377;1;1220;7800;0,053667273;2450
POL-13733;0,340322508;0;950;6590;0,138063269;390
POL-13734;0,114071634;0;1390;7980;0,092485177;140
POL-13735;0,078704903;0;1080;6090;0,088630795;80
POL-13736;0,365863799;0;1140;4880;0,1330876;630
POL-13737;0,141913951;0;1470;3160;0,278645927;450
POL-13738;0,074583497;0;1390;8800;0,340826561;350
POL-13739;0,255726521;0;1490;7870;0,20438554;1030
POL-13740;0,216130436;0;1690;7210;0,151691545;180
POL-13741;0,457496407;0;1270;7800;0,29875114;290
POL-13742;0,328426856;0;1780;8970;0,070131028;1080
POL-13743;0,292767742;0;1300;3130;0,077950383;420
POL-13744;0,090195501;0;1580;6670;0,153609894;680
POL-13745;0,54052226;1;1240;2880;0,18452255;5860
POL-13746;0,436405294;0;1460;5710;0,289351361;950
POL-13747;0,688670427;1;1140;7160;0,327579182;3200
POL-13748;0,431139286;0;1580;5800;0,20938296;300
POL-13749;0,252848912;0;1540;10020;0,198693401;230
POL-13750;0,176864356;0;1200;5920;0,113903306;450
POL-13751;0,391432239;1;1290;4960;0,185354463;3450
POL-13752;0,431392555;0;1010;6560;0,327093269;230
POL-13753;0,062106006;0;1480;4430;0,167869861;210
POL-13754;0,251805012;0;1460;4750;0,113204746;460
POL-13755;0,059045879;0;940;8370;0,151188509;650
POL-13756;0,259936891;0;1790;8480;0,204378384;100
POL-13757;0,450719645;0;1350;6810;0,229575509;510
POL-13758;0,425942836;0;1190;7720;0,179728964;580
POL-13759;0,032793429;0;1550;10680;0,277560854;890
POL-13760;0,312325533;0;1120;6380;0,225336015;600
POL-13761;0,08787644;0;1580;4770;0,24951444;160
POL-13762;0,130246062;0;960;7570;0,308875677;340
POL-13763;0,32322131;0;1190;8170;0,309706571;120
POL-13764;0,239409227;0;1230;8370;0,111052494;560
POL-13765;0,115057918;0;1110;8790;0,237003423;110
POL-13766;0,298594996;0;1070;8490;0,264992258;90
POL-13767;0,306292858;0;1130;7540;0,093755886;280
POL-13768;0,101788462;0;1120;7770;0,302830951;740
POL-13769;0,320621187;0;1130;7320;0,104140959;580
POL-13770;0,294932659;1;1610;3320;0,289783827;7080
POL-13771;0,436373255;0;1360;3060;0,098439727;320
POL-13772;0,486343368;1;1230;4390;0,272533561;4370
POL-13773;0,256564558;0;1440;8140;0,094444394;350
POL-13774;0,387760982;0;1230;5620;0,163648793;610
POL-13775;0,253272574;0;1050;6770;0,09305484;570
POL-13776;0,23252041;0;850;9630;0,131214529;490
POL-13777;0,419066253;0;1500;8670;0,345354433;960
POL-13778;0,438665965;0;690;2150;0,082302697;200
POL-13779;0,28853294;0;870;7960;0,171939448;530
POL-13780;0,458202825;0;1380;6610;0,253075802;720
POL-13781;0,283505548;0;1250;5190;0,078379571;500
POL-13782;0,126572952;0;1610;5840;0,082709896;1080
POL-13783;0,275636709;0;1090;5870;0,092978862;730
POL-13784;0,222500752;0;1440;3880;0,243495913;910
POL-13785;0,347189991;0;1210;6990;0,322801075;220
POL-13786;0,200975468;0;1390;10850;0,297796836;260
POL-13787;0,334972587;0;1290;8530;0,344916572;820
POL-13788;0,267119225;0;1380;2450;0,223441365;430
POL-13789;0,357052833;0;1300;7080;0,338443191;740
POL-13790;0,243334374;0;1320;7080;0,14148025;660
POL-13791;0,01488679;0;980;4510;0,176451378;530
POL-13792;0,237647443;0;1270;4080;0,16881241;90
POL-13793;0,195253305;0;1400;8300;0,064207244;460
POL-13794;0,697392666;1;1240;6710;0,298911581;4910
POL-13795;0,503631046;1;1220;5550;0,057415457;5340
POL-13796;0,230533342;0;780;7710;0,268962875;390
POL-13797;0,326276069;0;1630;10730;0,172119435;880
POL-13798;0,131309363;0;910;7020;0,051874315;120
POL-13799;0,199740051;0;1100;7080;0,136984071;170
POL-13800;0,24865703;0;1050;6460;0,153838309;550
POL-13801;0,676615229;1;1320;5720;0,339410741;5120
POL-13802;0,110526383;0;1340;8140;0,248323729;360
POL-13803;0,421835634;0;1410;6110;0,213071477;910
POL-13804;0,378775231;0;1430;7500;0,088115169;610
POL-13805;0,156441658;0;1680;9500;0,167331302;1080
POL-13806;0,497607124;0;1170;7990;0,060729306;290
POL-13807;0,381181778;0;1040;3950;0,278505626;480
POL-13808;0,39822848;0;1190;3840;0,098833011;280
POL-13809;0,334435678;1;970;9010;0,22833071;4580
POL-13810;0,359932967;0;1160;6280;0,259817461;800
POL-13811;0,181773285;0;860;7020;0,159952738;140
POL-13812;0,424235522;0;1040;4920;0,239777946;180
POL-13813;0,456472854;0;830;7730;0,279269858;500
POL-13814;0,189549971;0;1550;10280;0,105237139;890
POL-13815;0,40883236;0;1280;6800;0,230258099;880
POL-13816;0,203962217;0;1720;7800;0,270164941;170
POL-13817;0,283238564;0;1530;8990;0,157114427;170
POL-13818;0,15930928;0;1550;9860;0,098747347;530
POL-13819;0,149588598;0;1220;5140;0,135834806;530
POL-13820;0,219995069;0;1370;7330;0,3299224;100
POL-13821;0,275848657;0;1030;9050;0,157234386;160
POL-13822;0,138229108;0;1120;9610;0,082310176;570
POL-13823;0,342804018;1;1250;5650;0,074817952;2620
POL-13824;0,125753261;0;820;5160;0,10414852;90
POL-13825;0,30649182;0;1120;6190;0,088253701;730
POL-13826;0,364156533;0;1450;5860;0,198513098;310
POL-13827;0,216439823;0;1130;5940;0,154265433;710
POL-13828;0,473130225;0;1070;7320;0,302421696;700
POL-13829;0,280632656;0;1150;5420;0,31432356;420
POL-13830;0,280493423;0;1440;9620;0,191983816;460
POL-13831;0,383694758;1;1340;5690;0,316558131;3330
POL-13832;0,338289088;0;1190;5300;0,185138492;680
POL-13833;0,283628606;0;1250;4160;0,242588637;220
POL-13834;0,085059664;0;1460;9010;0,09876045;660
POL-13835;0,316927925;0;1580;3910;0,065774769;660
POL-13836;0,056185317;0;1130;7410;0,098025553;240
POL-13837;0,161415462;0;1230;7890;0,125553571;850
POL-13838;0,11111243;0;1560;670;0,275294568;940
POL-13839;0,332776457;0;1380;3880;0,102051573;90
POL-13840;0,203850542;0;900;5740;0,089196409;290
POL-13841;0,303190238;0;1030;10290;0,328282814;290
POL-13842;0,121372497;0;1030;5740;0,256640727;640
POL-13843;0,17230512;0;1150;5490;0,191991676;260
POL-13844;0,124901285;0;1340;5000;0,078490518;940
POL-13845;0,57961829;1;1720;4970;0,305537273;3830
POL-13846;0,152001569;0;1230;5230;0,082477529;260
POL-13847;0,164236537;0;1410;5160;0,23331396;680
POL-13848;0,490933892;1;1530;5070;0,250302948;6660
POL-13849;0,318677907;0;1620;5070;0,170041642;1020
POL-13850;0,339422813;1;1530;5740;0,323365018;6800
POL-13851;0,174152396;0;1060;8400;0,065210184;730
POL-13852;0,337062608;1;890;4260;0,295435072;3560
POL-13853;0,199463636;0;1090;5210;0,216138319;650
POL-13854;0,33179057;0;1290;5460;0,233361117;410
POL-13855;0,402165395;0;1060;6500;0,346047669;410
POL-13856;0,236522887;0;840;4970;0,224794341;290
POL-13857;0,5331834;0;950;10650;0,289108396;660
POL-13858;0,368402578;1;2000;7670;0,09605923;8390
POL-13859;0,247996435;1;1200;8450;0,292786878;3370
POL-13860;0,667019294;1;1700;6980;0,278321872;7660
POL-13861;0,075502016;0;1190;9310;0,340433022;350
POL-13862;0,159898879;0;1450;4210;0,33071319;450
POL-13863;0,3566273;1;1210;5390;0,114195964;5170
POL-13864;0,303409755;0;1250;4870;0,189479939;800
POL-13865;0,026233061;0;1440;6160;0,323444953;350
POL-13866;0,245223096;0;1150;9670;0,242229521;770
POL-13867;0,379240472;1;950;10900;0,189110118;3600
POL-13868;0,267130379;0;1050;8410;0,082681628;610
POL-13869;0,494403343;0;1050;6300;0,15552727;240
POL-13870;0,182367378;0;1270;8740;0,249571985;120
POL-13871;0,5541385;1;780;9470;0,283074345;1860
POL-13872;0,220666881;1;1330;8850;0,184150074;2650
POL-13873;0,402103848;0;1570;6230;0,066753348;480
POL-13874;0,182662748;0;1120;6290;0,239951655;370
POL-13875;0,690096029;1;1090;5180;0,326475918;2960
POL-13876;0,193477233;0;1740;6010;0,198923225;380
POL-13877;0,480322216;0;1620;4900;0,32852741;330
POL-13878;0,265369782;0;1360;6370;0,156230217;500
POL-13879;0,644246404;1;1060;6450;0,315909731;4340
POL-13880;0,142854056;0;1400;4770;0,285901926;650
POL-13881;0,384120463;0;1000;11870;0,338522465;580
POL-13882;0,630455085;1;920;7090;0,287306371;4030
POL-13883;0,286264561;0;1360;9080;0,146443925;480
POL-13884;0,309616039;1;1130;8900;0,320170258;4980
POL-13885;0,232218574;0;740;10390;0,250919323;50
POL-13886;0,036358864;0;1400;4690;0,098620798;900
POL-13887;0,082768452;0;1620;5410;0,063789524;670
POL-13888;0,425803632;1;1410;2870;0,159753681;2830
POL-13889;0,213085841;0;1130;3260;0,286059245;270
POL-13890;0,157488623;0;710;4480;0,235464379;340
POL-13891;0,833372759;1;1290;6200;0,208138148;3020
POL-13892;0,10685249;0;1090;6310;0,05111829;190
POL-13893;0,203370178;0;1020;12850;0,180650211;320
POL-13894;0,023036282;0;760;7510;0,097317017;370
POL-13895;0,104835131;0;1720;8440;0,186370219;420
POL-13896;0,399774797;1;980;6780;0,347531097;3030
POL-13897;0,248518425;0;790;3870;0,313861647;170
POL-13898;0,379799561;0;1670;7090;0,143189181;160
POL-13899;0,524109754;1;1260;3270;0,228052218;4860
POL-13900;0,20040417;0;1220;6140;0,20062857;640
POL-13901;0,097828039;0;1330;7800;0,089014102;250
POL-13902;0,277419588;0;1360;5330;0,346941955;730
POL-13903;0,319562806;0;1300;6890;0,177552547;630
POL-13904;0,340764071;0;870;5300;0,201697711;330
POL-13905;0,717453473;1;850;4290;0,244279794;3180
POL-13906;0,684125513;1;1070;7480;0,10746336;4040
POL-13907;0,2814819;0;1120;8590;0,116667981;470
POL-13908;0,206376109;0;1160;8580;0,107767528;480
POL-13909;0,149344457;0;1310;6020;0,165339663;300
POL-13910;0,476632627;1;1180;2150;0,109903087;2720
POL-13911;0,156080654;0;1080;6680;0,32791879;680
POL-13912;0,417803696;0;1350;9040;0,264294214;720
POL-13913;0,340096466;0;1430;3870;0,319350671;190
POL-13914;0,187073287;0;1050;10060;0,304545239;530
